step,train_loss
10,2.0788
20,2.0748
30,2.0797
40,2.0658
50,2.0709
60,2.0647
70,2.0546
80,2.0357
90,2.0432
100,2.0081
110,1.9672
120,1.9387
130,1.9057
140,1.8086
150,1.8327
160,1.8705
170,1.75
180,1.7002
190,1.6807
200,1.6903
210,1.6988
220,1.5564
230,1.7001
240,1.4717
250,1.4164
260,1.3712
270,1.4303
280,1.425
290,1.3401
300,1.2965
310,1.1417
320,1.067
330,1.2186
340,1.0666
350,1.1583
360,1.1759
370,1.0223
380,1.0172
390,0.8738
400,0.9808
410,0.8727
420,0.842
430,1.1014
440,0.7939
450,0.8339
460,0.7322
470,0.6453
480,1.0451
490,0.7439
500,0.6809
510,0.6749
520,0.6994
530,0.604
540,0.5129
550,0.6086
560,0.6332
570,0.6349
580,0.4075
590,0.4734
600,0.6106
610,0.4534
620,0.4011
630,0.5501
640,0.5298
650,0.4969
660,0.5087
670,0.2995
680,0.4275
690,0.4206
700,0.2634
710,0.3839
720,0.4063
730,0.3869
740,0.4053
750,0.3485
760,0.4407
770,0.2769
780,0.2822
790,0.3328
800,0.2682
810,0.24
820,0.3089
830,0.351
840,0.4635
850,0.3065
860,0.2161
870,0.2413
880,0.1922
890,0.2363
900,0.1684
910,0.0873
920,0.2418
930,0.3233
940,0.1716
950,0.2397
960,0.124
970,0.1621
980,0.4392
990,0.106
1000,0.182
1010,0.0689
1020,0.1426
1030,0.189
1040,0.2262
1050,0.1057
1060,0.1652
1070,0.0587
1080,0.118
1090,0.1054
1100,0.0496
1110,0.1355
1120,0.1805
1130,0.0611
1140,0.0605
1150,0.0248
1160,0.0682
1170,0.1644
1180,0.3393
1190,0.1287
1200,0.0933
1210,0.1531
1220,0.0335
1230,0.041
1240,0.1862
1250,0.079
1260,0.0134
1270,0.0481
1280,0.0605
1290,0.1371
1300,0.0605
1310,0.0306
1320,0.1823
1330,0.1182
1340,0.0406
1350,0.0222
1360,0.1141
1370,0.1026
1380,0.1044
1390,0.0478
1400,0.0434
1410,0.0932
1420,0.0523
1430,0.0316
1440,0.0385
1450,0.0143
1460,0.2637
1470,0.0974
1480,0.0947
1490,0.015
1500,0.0865
1510,0.0189
1520,0.0571
1530,0.1128
1540,0.0475
1550,0.1107
1560,0.0632
1570,0.0678
1580,0.0629
1590,0.0133
1600,0.0778
1610,0.049
1620,0.0161
1630,0.0145
1640,0.0107
1650,0.0359
1660,0.0143
1670,0.0412
1680,0.0909
1690,0.018
1700,0.0073
1710,0.0194
1720,0.074
1730,0.0507
1740,0.0067
1750,0.0119
1760,0.0122
1770,0.2545
1780,0.0999
1790,0.0296
1800,0.0125
