step,train_loss
10,2.078
20,2.0795
30,2.0737
40,2.0784
50,2.0789
60,2.0759
70,2.0684
80,2.0686
90,2.0769
100,2.0644
110,2.0622
120,2.0528
130,2.0537
140,2.0448
150,2.0176
160,1.9889
170,1.9837
180,1.9918
190,1.8566
200,1.7712
210,1.7878
220,1.7359
230,1.6967
240,1.7806
250,1.5991
260,1.6863
270,1.559
280,1.4868
290,1.5205
300,1.5418
310,1.5769
320,1.5484
330,1.33
340,1.4579
350,1.2624
360,1.2889
370,1.1713
380,1.025
390,1.1706
400,1.1876
410,1.132
420,1.1086
430,1.0358
440,1.0039
450,1.3849
460,1.0782
470,0.9153
480,1.2278
490,1.0782
500,0.8696
510,0.9584
520,1.1514
530,0.8764
540,0.8316
550,0.7663
560,0.8568
570,0.8373
580,0.8413
590,0.997
600,0.822
610,1.0308
620,0.5779
630,0.6819
640,0.9017
650,0.827
660,0.9185
670,0.8514
680,0.6478
690,0.7483
700,0.7239
710,0.8989
720,0.8258
730,0.7464
740,0.761
750,0.6196
760,0.4947
770,0.5419
780,0.5395
790,0.6488
800,0.6616
810,0.5661
820,0.6053
830,0.6256
840,0.6127
850,0.4714
860,0.6585
870,0.3796
880,0.4053
890,0.2318
900,0.3128
910,0.4401
920,0.3324
930,0.4369
940,0.323
950,0.3939
960,0.3897
970,0.2542
980,0.2493
990,0.1512
1000,0.196
1010,0.1952
1020,0.1406
1030,0.3146
1040,0.5167
1050,0.4521
1060,0.0803
1070,0.5137
1080,0.1283
1090,0.1397
1100,0.1584
1110,0.1777
1120,0.7067
1130,0.4321
1140,0.1969
1150,0.1222
1160,0.2367
1170,0.28
1180,0.1481
1190,0.0969
1200,0.4103
1210,0.1537
1220,0.1086
1230,0.2702
1240,0.0944
1250,0.0811
1260,0.0826
1270,0.2623
1280,0.1566
1290,0.3133
1300,0.1789
1310,0.2579
1320,0.0648
1330,0.3482
1340,0.1831
1350,0.1415
1360,0.1169
1370,0.0799
1380,0.1549
1390,0.2189
1400,0.1568
1410,0.1889
1420,0.5267
1430,0.1298
1440,0.0795
1450,0.0092
1460,0.0089
1470,0.1331
1480,0.2258
1490,0.2441
1500,0.121
1510,0.1685
1520,0.3313
1530,0.1021
1540,0.1471
1550,0.0095
1560,0.1005
1570,0.0117
1580,0.3495
1590,0.002
1600,0.2443
1610,0.0149
1620,0.0912
1630,0.0076
1640,0.0051
1650,0.1141
1660,0.0018
1670,0.1994
1680,0.0473
1690,0.04
1700,0.0008
1710,0.1419
1720,0.0124
1730,0.0625
1740,0.0602
1750,0.0012
1760,0.0702
1770,0.0005
1780,0.1549
1790,0.0084
1800,0.014
1810,0.1171
1820,0.1206
1830,0.1115
1840,0.1494
1850,0.0055
1860,0.2487
1870,0.0847
1880,0.0046
1890,0.0741
1900,0.2605
1910,0.0008
1920,0.0011
1930,0.0029
1940,0.0007
1950,0.1952
1960,0.0009
1970,0.0476
1980,0.0034
1990,0.0025
2000,0.0123
2010,0.014
2020,0.001
2030,0.0006
2040,0.063
2050,0.0009
2060,0.283
2070,0.2117
2080,0.0009
2090,0.0015
2100,0.5192
2110,0.1027
2120,0.0416
2130,0.0011
2140,0.1671
2150,0.0067
2160,0.0011
2170,0.0049
2180,0.1079
2190,0.0568
2200,0.0905
2210,0.0025
2220,0.1485
2230,0.1312
2240,0.1202
2250,0.0816
2260,0.0003
2270,0.0155
2280,0.0012
2290,0.0764
2300,0.0016
2310,0.1001
2320,0.1165
2330,0.0023
2340,0.0727
2350,0.1868
2360,0.2532
2370,0.0137
2380,0.0006
