step,train_loss
10,2.0745
20,2.002
30,1.9377
40,1.8094
50,1.8272
60,1.7892
70,1.7624
80,1.628
90,1.6686
100,1.3492
110,1.4265
120,1.3312
130,1.2223
140,1.1721
150,1.08
160,1.204
170,0.9301
180,0.8066
190,0.6802
200,0.5635
210,0.594
220,0.5747
230,0.6032
240,0.5787
250,0.4271
260,0.3812
270,0.2751
280,0.3127
290,0.2976
300,0.2648
310,0.1956
320,0.194
330,0.1767
340,0.2066
350,0.1888
360,0.1743
370,0.1515
380,0.1093
390,0.1115
400,0.1036
410,0.1217
420,0.1466
430,0.0688
440,0.0516
450,0.0599
460,0.1462
470,0.031
480,0.0902
490,0.0658
500,0.022
510,0.0204
520,0.0319
530,0.0163
540,0.0643
550,0.0093
560,0.0057
570,0.0297
580,0.0239
590,0.0198
600,0.0187
610,0.0098
620,0.0048
630,0.01
640,0.0221
650,0.0054
660,0.0065
670,0.0442
680,0.0063
690,0.0024
700,0.0033
710,0.0027
720,0.0021
730,0.0024
740,0.0038
750,0.0132
760,0.0029
770,0.0018
780,0.0081
790,0.0016
800,0.0012
810,0.0017
820,0.0013
830,0.0011
840,0.001
850,0.0011
860,0.001
870,0.0009
880,0.0009
890,0.0009
900,0.0008
910,0.0008
920,0.0008
930,0.0008
940,0.0007
950,0.0007
960,0.0008
970,0.0007
980,0.0008
990,0.0007
1000,0.0007
1010,0.0007
1020,0.0007
1030,0.0006
1040,0.0006
1050,0.0006
1060,0.0006
1070,0.0006
1080,0.0006
1090,0.0006
1100,0.0006
1110,0.0006
1120,0.0005
1130,0.0006
1140,0.0005
