step,train_loss
10,2.0784
20,2.0783
30,2.0757
40,2.0718
50,2.0694
60,2.0626
70,2.0509
80,2.029
90,2.0296
100,1.9784
110,1.9522
120,1.8986
130,1.857
140,1.7965
150,1.7891
160,1.8108
170,1.6793
180,1.685
190,1.6218
200,1.6248
210,1.6528
220,1.598
230,1.5837
240,1.5168
250,1.4461
260,1.4046
270,1.3549
280,1.5135
290,1.2944
300,1.3398
310,1.1334
320,1.1983
330,1.2565
340,1.1542
350,1.1846
360,1.2322
370,0.9757
380,1.0425
390,0.8532
400,1.032
410,0.9893
420,0.9296
430,1.0021
440,0.7266
450,0.8184
460,0.8675
470,0.7564
480,1.0599
490,0.7423
500,0.6787
510,0.6826
520,0.6447
530,0.6086
540,0.6615
550,0.5714
560,0.6449
570,0.6089
580,0.5602
590,0.4807
600,0.5305
610,0.4761
620,0.484
630,0.6101
640,0.5543
650,0.4981
660,0.4839
670,0.4105
680,0.3751
690,0.4081
700,0.3252
710,0.3497
720,0.3167
730,0.3846
740,0.3192
750,0.3079
760,0.4644
770,0.2794
780,0.3316
790,0.2304
800,0.2788
810,0.2641
820,0.2935
830,0.3659
840,0.2829
850,0.2255
860,0.1965
870,0.1432
880,0.3126
890,0.1953
900,0.1349
910,0.108
920,0.2148
930,0.2556
940,0.1562
950,0.1837
960,0.1347
970,0.12
980,0.311
990,0.1356
1000,0.1028
1010,0.0892
1020,0.13
1030,0.1703
1040,0.1311
1050,0.1218
1060,0.1255
1070,0.1434
1080,0.0759
1090,0.1099
1100,0.0538
1110,0.0504
1120,0.0777
1130,0.0929
1140,0.0713
1150,0.0238
1160,0.0908
1170,0.0788
1180,0.2572
1190,0.1115
1200,0.0824
1210,0.0816
1220,0.0179
1230,0.0314
1240,0.1309
1250,0.1052
1260,0.0138
1270,0.0451
1280,0.136
1290,0.1078
1300,0.0228
1310,0.056
1320,0.142
1330,0.1217
1340,0.0455
1350,0.0636
1360,0.1074
1370,0.0705
1380,0.0265
1390,0.0356
1400,0.0794
1410,0.0882
1420,0.0301
1430,0.0224
1440,0.0495
1450,0.1556
1460,0.1332
1470,0.1693
1480,0.0596
1490,0.0522
1500,0.0468
1510,0.0179
1520,0.0763
1530,0.0224
1540,0.0977
1550,0.1059
1560,0.0283
1570,0.0572
1580,0.0683
1590,0.0495
1600,0.092
1610,0.0211
1620,0.017
1630,0.0141
1640,0.0183
1650,0.0327
1660,0.0151
1670,0.0906
1680,0.0602
1690,0.0207
1700,0.0092
1710,0.0605
1720,0.0236
1730,0.0088
1740,0.0345
1750,0.0144
1760,0.0274
1770,0.2198
1780,0.0731
1790,0.0126
1800,0.0248
