step,train_loss
10,2.093
20,2.0809
30,2.0756
40,2.055
50,2.0583
60,2.0304
70,1.9781
80,1.8947
90,1.9032
100,1.9134
110,1.8372
120,1.7386
130,1.7174
140,1.606
150,1.6203
160,1.6318
170,1.4444
180,1.4376
190,1.3109
200,1.4777
210,1.324
220,1.3401
230,1.4254
240,1.0386
250,1.4733
260,1.1884
270,1.2219
280,1.2134
290,1.1021
300,1.1389
310,1.1983
320,1.2352
330,1.0942
340,1.1337
350,1.3327
360,1.1366
370,0.9193
380,1.1499
390,0.8162
400,0.9735
410,0.8914
420,0.9853
430,0.9223
440,0.8563
450,0.9727
460,0.986
470,0.9106
480,1.2858
490,0.829
500,0.88
510,0.8379
520,0.8636
530,1.1189
540,0.795
550,0.7603
560,0.6187
570,0.5341
580,0.6724
590,0.8838
600,0.6391
610,0.5622
620,0.5424
630,0.7385
640,0.7885
650,0.7017
660,0.7037
670,0.515
680,0.6392
690,0.508
700,0.4021
710,0.4662
720,0.7386
730,0.3985
740,0.5046
750,0.4945
760,0.3497
770,0.5815
780,0.5381
790,0.5131
800,0.4194
810,0.2399
820,0.5024
830,0.3878
840,0.6241
850,0.3508
860,0.3114
870,0.4323
880,0.4071
890,0.4438
900,0.2759
910,0.2181
920,0.2902
930,0.3237
940,0.4104
950,0.2556
960,0.3041
970,0.1028
980,0.448
990,0.2591
1000,0.1286
1010,0.344
1020,0.1914
1030,0.1356
1040,0.1639
1050,0.1792
1060,0.1583
1070,0.0825
1080,0.318
1090,0.1586
1100,0.1316
1110,0.2908
1120,0.0623
1130,0.1365
1140,0.1001
1150,0.0857
1160,0.117
1170,0.0605
1180,0.231
1190,0.027
1200,0.2668
1210,0.1194
1220,0.0749
1230,0.1522
1240,0.0274
1250,0.0329
1260,0.1976
1270,0.1172
1280,0.1133
1290,0.2457
1300,0.0686
1310,0.1339
1320,0.0405
1330,0.1702
1340,0.0118
1350,0.1138
1360,0.0204
1370,0.0688
1380,0.0609
1390,0.0538
1400,0.004
1410,0.0268
1420,0.0267
1430,0.0047
1440,0.0208
1450,0.0542
1460,0.0063
1470,0.0027
1480,0.0024
1490,0.0025
1500,0.0628
1510,0.0031
1520,0.0863
1530,0.0027
1540,0.008
1550,0.0247
1560,0.0047
1570,0.0223
1580,0.0266
1590,0.011
1600,0.0084
1610,0.0015
1620,0.002
1630,0.0018
1640,0.002
1650,0.0217
1660,0.035
1670,0.0019
1680,0.034
1690,0.0199
1700,0.0022
1710,0.0153
1720,0.0199
1730,0.0259
1740,0.0402
1750,0.0014
1760,0.0017
1770,0.0016
1780,0.0707
1790,0.0044
1800,0.0025
