step,train_loss
10,1.943
20,1.9194
30,1.8698
40,1.6412
50,1.3521
60,1.1276
70,0.9882
80,0.802
90,0.6346
100,0.6797
110,0.4215
120,0.4307
130,0.3889
140,0.2603
150,0.2323
160,0.1171
170,0.14
180,0.0828
190,0.1079
200,0.171
210,0.0818
