step,train_loss
10,2.0784
20,2.0736
30,2.0809
40,2.0668
50,2.07
60,2.064
70,2.0536
80,2.0334
90,2.0469
100,2.0062
110,1.9816
120,1.9084
130,1.8831
140,1.8668
150,1.8275
160,1.865
170,1.7135
180,1.6767
190,1.6169
200,1.6439
210,1.7236
220,1.5752
230,1.6505
240,1.468
250,1.4374
260,1.3792
270,1.3674
280,1.434
290,1.3095
300,1.2896
310,1.1481
320,1.1633
330,1.2201
340,1.0445
350,1.1797
360,1.1665
370,0.9634
380,0.9641
390,0.9457
400,1.0034
410,0.8587
420,0.8774
430,0.9962
440,0.6818
450,0.7594
460,0.728
470,0.6608
480,1.0299
490,0.7183
500,0.6784
510,0.5891
520,0.6497
530,0.606
540,0.5857
550,0.5459
560,0.5863
570,0.5066
580,0.4576
590,0.4819
600,0.5051
610,0.4254
620,0.4571
630,0.5404
640,0.5387
650,0.4568
660,0.4476
670,0.3805
680,0.3304
690,0.3591
700,0.3523
710,0.3981
720,0.3983
730,0.3755
740,0.3662
750,0.3407
760,0.4697
770,0.2504
780,0.2284
790,0.2334
800,0.2953
810,0.274
820,0.2414
830,0.2759
840,0.325
850,0.2077
860,0.2312
870,0.3317
880,0.203
890,0.2818
900,0.2083
910,0.1407
920,0.2006
930,0.1884
940,0.1918
950,0.2907
960,0.142
970,0.0913
980,0.2999
990,0.1417
1000,0.1867
1010,0.0708
1020,0.0918
1030,0.2215
1040,0.1446
1050,0.116
1060,0.1373
1070,0.0864
1080,0.115
1090,0.1084
1100,0.1044
1110,0.1354
1120,0.0956
1130,0.0528
1140,0.0873
1150,0.0758
1160,0.0907
1170,0.1158
1180,0.1463
1190,0.113
1200,0.1072
1210,0.1093
1220,0.0558
1230,0.1022
1240,0.1651
1250,0.0768
1260,0.0367
1270,0.0383
1280,0.0614
1290,0.0481
1300,0.0483
1310,0.09
1320,0.1291
1330,0.1263
1340,0.0557
1350,0.0219
1360,0.1097
1370,0.0586
1380,0.0242
1390,0.0156
1400,0.0352
1410,0.1023
1420,0.0595
1430,0.02
1440,0.0312
1450,0.0154
1460,0.0901
1470,0.0886
1480,0.0519
1490,0.0305
1500,0.0443
