step,train_loss
10,1.9497
20,1.9488
30,1.9503
40,1.9497
50,1.9443
60,1.9421
70,1.939
80,1.9342
90,1.9257
100,1.9279
110,1.9227
120,1.9226
130,1.91
140,1.9021
150,1.8945
160,1.8716
170,1.8475
180,1.8708
190,1.8345
200,1.8057
210,1.8237
220,1.7867
230,1.7678
240,1.7683
250,1.7207
260,1.6649
270,1.7394
280,1.6993
290,1.6555
300,1.6864
310,1.6592
320,1.6201
330,1.631
340,1.6279
350,1.6377
360,1.5681
370,1.5871
380,1.5424
390,1.5371
400,1.475
410,1.4967
420,1.4334
430,1.4547
440,1.4825
450,1.4736
460,1.3808
470,1.3746
480,1.3661
490,1.3477
500,1.4011
510,1.3994
520,1.4495
530,1.3466
540,1.3356
550,1.289
560,1.274
570,1.2949
580,1.2367
590,1.2154
600,1.1593
610,1.2132
620,1.2082
630,1.2648
640,1.2265
650,1.1691
660,1.125
670,1.2156
680,1.1953
690,1.1374
700,1.2015
710,1.2012
720,1.1111
730,1.1576
740,1.0786
750,1.1427
760,1.0475
770,1.0548
780,1.0272
790,1.0557
800,0.9922
810,1.0305
820,0.9645
830,0.9942
840,1.059
850,1.0643
860,0.9405
870,1.0124
880,0.9442
890,0.9297
900,0.9529
910,1.0234
920,0.9893
930,1.0354
940,0.9444
950,0.9825
960,0.9423
970,0.9139
980,1.0066
990,1.0302
1000,0.9577
1010,0.8632
1020,1.0204
1030,0.9137
1040,0.8409
1050,0.8085
1060,0.8797
1070,0.9863
1080,0.7918
1090,0.9718
1100,0.8131
1110,0.9387
1120,0.9332
1130,0.9564
1140,0.8282
1150,0.9102
1160,0.7727
1170,0.846
1180,0.8462
1190,0.9673
1200,0.7875
1210,0.8298
1220,0.868
1230,0.8938
1240,0.9711
1250,0.7715
1260,0.8978
1270,0.9744
1280,0.7419
1290,0.7607
1300,0.7265
1310,0.8242
1320,0.8894
1330,0.8055
1340,0.8304
1350,0.8886
1360,0.8329
1370,0.8364
1380,0.727
1390,0.8219
1400,0.8304
1410,0.8911
1420,0.8217
1430,0.7644
1440,0.7775
1450,0.7476
1460,0.7893
1470,0.7739
1480,0.7513
1490,0.8409
1500,0.7901
1510,0.8165
1520,0.9968
1530,0.7655
1540,0.8292
1550,0.7819
1560,0.8472
1570,0.7799
1580,0.7543
1590,0.8419
1600,0.8051
1610,0.6189
1620,0.6247
1630,0.6554
1640,0.7113
1650,0.6777
1660,0.7178
1670,0.6725
1680,0.7566
1690,0.6171
1700,0.7444
1710,0.6755
1720,0.7774
1730,0.6906
1740,0.6184
1750,0.6862
1760,0.6275
1770,0.7194
1780,0.7374
1790,0.7197
1800,0.6135
1810,0.7153
1820,0.66
1830,0.6167
1840,0.6785
1850,0.723
1860,0.7497
1870,0.7019
1880,0.6166
1890,0.7861
1900,0.6602
1910,0.6946
1920,0.6594
1930,0.6711
1940,0.718
1950,0.7257
1960,0.8064
1970,0.6917
1980,0.6585
1990,0.7802
2000,0.6875
2010,0.6016
2020,0.6638
2030,0.8029
2040,0.7205
2050,0.6544
2060,0.788
2070,0.6327
2080,0.6845
2090,0.6713
2100,0.6676
2110,0.7451
2120,0.6069
2130,0.8171
2140,0.7408
2150,0.6476
2160,0.6212
2170,0.646
2180,0.9092
2190,0.7257
2200,0.7519
2210,0.6912
2220,0.727
2230,0.6332
2240,0.7349
2250,0.8153
2260,0.6811
2270,0.6455
2280,0.6798
2290,0.7124
2300,0.7482
2310,0.5869
2320,0.6715
2330,0.7319
2340,0.7009
2350,0.8053
2360,0.6373
2370,0.7803
2380,0.7165
2390,0.5535
2400,0.4923
2410,0.586
2420,0.5764
2430,0.6555
2440,0.6688
2450,0.4898
2460,0.608
2470,0.5388
2480,0.4961
2490,0.6162
2500,0.4645
2510,0.746
2520,0.5482
2530,0.5991
2540,0.5681
2550,0.6653
2560,0.6317
2570,0.5537
2580,0.6349
2590,0.5157
2600,0.604
2610,0.8373
2620,0.6087
2630,0.7037
2640,0.604
2650,0.6982
2660,0.7416
2670,0.5821
2680,0.6893
2690,0.5442
2700,0.6108
2710,0.593
2720,0.627
2730,0.6537
2740,0.6523
2750,0.6779
2760,0.6835
2770,0.6499
2780,0.5234
2790,0.7609
2800,0.683
2810,0.5749
2820,0.5856
2830,0.5359
2840,0.5723
2850,0.5386
2860,0.7015
2870,0.7339
2880,0.5724
2890,0.6334
2900,0.5532
2910,0.6394
2920,0.6131
2930,0.6551
2940,0.6079
2950,0.7008
2960,0.6531
2970,0.502
2980,0.6055
2990,0.5594
3000,0.5156
3010,0.6192
3020,0.6483
3030,0.5374
3040,0.5846
3050,0.6024
3060,0.6403
3070,0.6234
3080,0.7531
3090,0.7072
3100,0.7137
3110,0.7655
3120,0.6442
3130,0.5638
3140,0.5402
3150,0.6096
3160,0.6033
3170,0.5818
3180,0.578
3190,0.4599
3200,0.482
3210,0.4671
3220,0.5516
3230,0.5964
3240,0.4388
3250,0.5191
3260,0.4925
3270,0.444
3280,0.5224
3290,0.4731
3300,0.4288
3310,0.5159
3320,0.4995
3330,0.4632
3340,0.5178
3350,0.5342
3360,0.5255
3370,0.5018
3380,0.4865
3390,0.4146
3400,0.4732
3410,0.4643
3420,0.6003
3430,0.4715
3440,0.5215
3450,0.4805
3460,0.3969
3470,0.5367
3480,0.5133
3490,0.5289
3500,0.5593
3510,0.5283
3520,0.4518
3530,0.5402
3540,0.5594
3550,0.4971
3560,0.5012
3570,0.4698
3580,0.4575
3590,0.4918
3600,0.4763
3610,0.5225
3620,0.4652
3630,0.4601
3640,0.388
3650,0.4633
3660,0.5752
3670,0.5612
3680,0.4891
3690,0.5319
3700,0.5028
3710,0.4552
3720,0.5013
3730,0.5574
3740,0.4049
3750,0.4974
3760,0.5613
3770,0.5907
3780,0.468
3790,0.4602
3800,0.5796
3810,0.5066
3820,0.4795
3830,0.3981
3840,0.479
3850,0.6078
3860,0.4395
3870,0.4215
3880,0.4869
3890,0.5218
3900,0.4512
3910,0.4894
3920,0.588
3930,0.5001
3940,0.4966
3950,0.6211
3960,0.5076
3970,0.5017
3980,0.4995
3990,0.3419
4000,0.4762
4010,0.4079
4020,0.4138
4030,0.3747
4040,0.419
4050,0.3758
4060,0.3603
4070,0.4583
4080,0.4571
4090,0.3695
4100,0.4638
4110,0.3346
4120,0.3569
4130,0.4773
4140,0.4249
4150,0.3908
4160,0.4677
4170,0.4464
4180,0.4207
4190,0.4713
4200,0.3849
4210,0.4415
4220,0.392
4230,0.344
4240,0.3201
4250,0.5226
4260,0.3691
4270,0.4071
4280,0.3644
4290,0.439
4300,0.4435
4310,0.3526
4320,0.3398
4330,0.3871
4340,0.5055
4350,0.5401
4360,0.4688
4370,0.514
4380,0.3657
4390,0.3546
4400,0.4002
4410,0.4098
4420,0.4347
4430,0.4394
4440,0.4482
4450,0.4243
4460,0.4033
4470,0.432
4480,0.4238
4490,0.4605
4500,0.4395
4510,0.3708
4520,0.3492
4530,0.4126
4540,0.4744
4550,0.4195
4560,0.4555
4570,0.4307
4580,0.4325
4590,0.3628
4600,0.3939
4610,0.4538
4620,0.3726
4630,0.3892
4640,0.3908
4650,0.3444
4660,0.3555
4670,0.5267
4680,0.514
4690,0.4105
4700,0.4668
4710,0.4617
4720,0.4489
4730,0.3391
4740,0.4686
4750,0.4522
4760,0.4144
4770,0.3478
4780,0.2413
4790,0.3403
4800,0.335
4810,0.3369
4820,0.4163
4830,0.3378
4840,0.3389
4850,0.268
4860,0.2244
4870,0.3841
4880,0.3963
4890,0.334
4900,0.2615
4910,0.4406
4920,0.2815
4930,0.24
4940,0.2362
4950,0.2499
4960,0.3155
4970,0.297
4980,0.3753
4990,0.2802
5000,0.3472
5010,0.383
5020,0.3344
5030,0.3019
5040,0.4084
5050,0.3873
5060,0.3066
5070,0.3461
5080,0.3979
5090,0.2946
5100,0.3128
5110,0.377
5120,0.3774
5130,0.3924
5140,0.3195
5150,0.2735
5160,0.316
5170,0.4948
5180,0.2517
5190,0.4536
5200,0.29
5210,0.3514
5220,0.2492
5230,0.348
5240,0.358
5250,0.3117
5260,0.2328
5270,0.2719
5280,0.3916
5290,0.3168
5300,0.3521
5310,0.2768
5320,0.3149
5330,0.321
5340,0.3826
5350,0.358
5360,0.325
5370,0.3385
5380,0.2232
5390,0.3475
5400,0.4937
5410,0.3863
5420,0.3675
5430,0.3415
5440,0.3395
5450,0.3153
5460,0.3736
5470,0.3039
5480,0.3176
5490,0.279
5500,0.3231
5510,0.3964
5520,0.3328
5530,0.3125
5540,0.3097
5550,0.3853
5560,0.3845
5570,0.2122
5580,0.2094
5590,0.377
5600,0.248
5610,0.234
5620,0.2158
5630,0.1937
5640,0.3177
5650,0.2727
5660,0.246
5670,0.3124
5680,0.2139
5690,0.2039
5700,0.3713
5710,0.3412
5720,0.288
5730,0.2887
5740,0.2498
5750,0.2069
5760,0.2994
5770,0.3188
5780,0.306
5790,0.2788
5800,0.289
5810,0.3083
5820,0.1974
5830,0.2387
5840,0.2604
5850,0.2717
5860,0.3126
5870,0.312
5880,0.2935
5890,0.2326
5900,0.2286
5910,0.3064
5920,0.252
5930,0.2705
5940,0.3001
5950,0.4489
5960,0.333
5970,0.2478
5980,0.2082
5990,0.2377
6000,0.3233
6010,0.3141
6020,0.2018
6030,0.2752
6040,0.3394
6050,0.332
6060,0.2757
6070,0.2393
6080,0.235
6090,0.2785
6100,0.2423
6110,0.2972
6120,0.2848
6130,0.2831
6140,0.2319
6150,0.22
6160,0.2701
6170,0.2871
6180,0.3941
6190,0.3786
6200,0.2873
6210,0.2486
6220,0.2691
6230,0.2607
6240,0.2555
6250,0.3085
6260,0.3063
6270,0.3248
6280,0.2889
6290,0.3104
6300,0.2698
6310,0.1852
6320,0.3131
6330,0.3294
6340,0.2106
6350,0.3289
6360,0.2036
6370,0.2642
6380,0.2398
6390,0.2769
6400,0.1778
6410,0.2493
6420,0.2642
6430,0.1742
6440,0.263
6450,0.2236
6460,0.3153
6470,0.1997
6480,0.155
6490,0.1865
6500,0.2126
6510,0.1715
6520,0.3851
6530,0.128
6540,0.2595
6550,0.3378
6560,0.2114
6570,0.1795
6580,0.1895
6590,0.2415
6600,0.3037
6610,0.2077
6620,0.2223
6630,0.2829
6640,0.14
6650,0.2507
6660,0.2068
6670,0.2175
6680,0.2106
6690,0.2694
6700,0.3259
6710,0.3341
6720,0.2596
6730,0.2157
6740,0.1766
6750,0.3131
6760,0.2021
6770,0.295
6780,0.1723
6790,0.2178
6800,0.2129
6810,0.1699
6820,0.1955
6830,0.1606
6840,0.2086
6850,0.2701
6860,0.2184
6870,0.2897
6880,0.2565
6890,0.2086
6900,0.2466
6910,0.2907
6920,0.2999
6930,0.2563
6940,0.1259
6950,0.262
6960,0.1899
6970,0.2355
6980,0.2866
6990,0.2484
7000,0.2236
7010,0.2496
7020,0.2238
7030,0.2856
7040,0.139
7050,0.18
7060,0.3437
7070,0.2038
7080,0.2601
7090,0.1732
7100,0.2631
7110,0.2446
7120,0.2692
7130,0.1865
7140,0.3035
7150,0.1421
7160,0.2517
7170,0.2797
7180,0.1508
7190,0.1322
7200,0.2143
7210,0.2077
7220,0.2088
7230,0.2039
7240,0.2163
7250,0.2567
7260,0.2066
7270,0.1886
7280,0.1582
7290,0.1391
7300,0.11
7310,0.2113
7320,0.2078
7330,0.1954
7340,0.2379
7350,0.1693
7360,0.2579
7370,0.2309
7380,0.1844
7390,0.1936
7400,0.1553
7410,0.112
7420,0.1982
7430,0.3701
7440,0.1993
7450,0.2034
7460,0.2557
7470,0.1644
7480,0.1976
7490,0.1247
7500,0.1737
7510,0.1543
7520,0.2024
7530,0.1788
7540,0.1722
7550,0.1977
7560,0.3016
7570,0.2472
7580,0.1516
7590,0.2405
7600,0.1589
7610,0.1792
7620,0.1521
7630,0.2165
7640,0.1801
7650,0.3578
7660,0.2077
7670,0.2102
7680,0.2419
7690,0.1854
7700,0.232
7710,0.194
7720,0.1587
7730,0.2196
7740,0.2242
7750,0.1961
7760,0.1135
7770,0.2243
7780,0.1398
7790,0.2556
7800,0.1743
7810,0.3015
7820,0.1526
7830,0.2251
7840,0.2687
7850,0.2256
7860,0.1738
7870,0.1582
7880,0.2444
7890,0.2041
7900,0.2293
7910,0.2269
7920,0.1306
7930,0.2096
7940,0.1674
7950,0.1961
7960,0.1713
7970,0.1781
7980,0.1776
7990,0.1056
8000,0.102
8010,0.2334
8020,0.1522
8030,0.2085
8040,0.136
8050,0.1968
8060,0.1801
8070,0.1571
8080,0.1327
8090,0.133
8100,0.177
8110,0.1344
8120,0.1067
8130,0.1426
8140,0.1297
8150,0.1658
8160,0.2024
8170,0.2081
8180,0.1384
8190,0.176
8200,0.1438
8210,0.1165
8220,0.1864
8230,0.1525
8240,0.1323
8250,0.1223
8260,0.0753
8270,0.156
8280,0.1901
8290,0.2389
8300,0.1585
8310,0.2494
8320,0.1344
8330,0.136
8340,0.2095
8350,0.2648
8360,0.1543
8370,0.1595
8380,0.1626
8390,0.1637
8400,0.2378
8410,0.1129
8420,0.126
8430,0.1425
8440,0.2071
8450,0.2217
8460,0.163
8470,0.1644
8480,0.2178
8490,0.1573
8500,0.208
8510,0.1737
8520,0.1502
8530,0.1374
8540,0.1348
8550,0.2241
8560,0.2244
8570,0.249
8580,0.2051
8590,0.1021
8600,0.168
8610,0.1754
8620,0.0558
8630,0.2033
8640,0.1838
8650,0.2568
8660,0.1716
8670,0.2546
8680,0.1372
8690,0.1078
8700,0.257
8710,0.3383
8720,0.22
8730,0.2616
8740,0.1756
8750,0.117
8760,0.0901
8770,0.1161
8780,0.1108
8790,0.177
8800,0.0991
8810,0.148
8820,0.1014
8830,0.1686
8840,0.1123
8850,0.1721
8860,0.1551
8870,0.1342
8880,0.1376
8890,0.1378
8900,0.0851
8910,0.0749
8920,0.133
8930,0.1479
8940,0.1354
8950,0.2527
8960,0.1584
8970,0.1517
8980,0.1345
8990,0.1681
9000,0.114
9010,0.1446
9020,0.1475
9030,0.1816
9040,0.1357
9050,0.0789
9060,0.1334
9070,0.1104
9080,0.1876
9090,0.157
9100,0.152
9110,0.1754
9120,0.1962
9130,0.1045
9140,0.2014
9150,0.1647
9160,0.1567
9170,0.0949
9180,0.0991
9190,0.139
9200,0.1202
9210,0.183
9220,0.1279
9230,0.1616
9240,0.0617
9250,0.154
9260,0.0857
9270,0.1687
9280,0.1369
9290,0.3442
9300,0.1164
9310,0.1349
9320,0.101
9330,0.2272
9340,0.1918
9350,0.1222
9360,0.2141
9370,0.1768
9380,0.1029
9390,0.1935
9400,0.1252
9410,0.113
9420,0.1501
9430,0.1817
9440,0.1693
9450,0.1812
9460,0.141
9470,0.1039
9480,0.1679
9490,0.1767
9500,0.1957
9510,0.1823
9520,0.1873
9530,0.1782
9540,0.1203
9550,0.132
9560,0.1075
9570,0.1513
9580,0.1492
9590,0.1252
9600,0.0832
9610,0.142
9620,0.1323
9630,0.0761
9640,0.1151
9650,0.1113
9660,0.0738
9670,0.1947
9680,0.2115
9690,0.2161
9700,0.1357
9710,0.1335
9720,0.0914
9730,0.0748
9740,0.1079
9750,0.1828
9760,0.0858
9770,0.1284
9780,0.1205
9790,0.0654
9800,0.1294
