step,train_loss
10,1.961
20,1.9516
30,1.9358
40,1.91
50,1.8797
60,1.8206
70,1.8027
80,1.7166
90,1.7055
100,1.4793
110,1.4947
120,1.4863
130,1.3222
140,1.2984
150,1.2692
160,1.1785
170,1.0318
180,0.969
190,0.9083
200,0.9239
210,0.883
220,0.9009
230,0.8242
240,0.7717
250,0.847
260,0.6855
270,1.1669
280,0.7662
290,0.7005
300,0.8028
310,0.6361
320,0.3949
330,0.7434
340,0.5641
350,0.5369
360,0.4428
370,0.4144
380,0.41
390,0.4234
400,0.4764
410,0.2943
420,0.3864
430,0.4366
440,0.4637
450,0.2902
460,0.2199
470,0.3018
480,0.3238
490,0.1902
500,0.176
510,0.1209
520,0.2085
530,0.1391
540,0.2344
550,0.1157
560,0.2854
570,0.0848
580,0.0175
590,0.1194
600,0.0753
610,0.2826
620,0.1133
630,0.1768
640,0.0349
650,0.0233
660,0.0635
670,0.05
680,0.0502
690,0.2443
700,0.0814
710,0.0241
720,0.0102
730,0.0208
740,0.011
750,0.0837
760,0.0951
770,0.0053
780,0.0196
790,0.0713
800,0.0835
810,0.005
820,0.1688
830,0.0103
840,0.0888
850,0.0058
860,0.0083
870,0.0573
880,0.0772
890,0.0741
900,0.017
910,0.0029
920,0.0099
