step,train_loss
10,2.0725
20,2.0613
30,2.0157
40,2.0476
50,1.9988
60,1.8924
70,1.8234
80,1.8816
90,1.8054
100,1.7614
110,1.8068
120,1.7567
130,1.7635
140,1.7633
150,1.6067
160,1.7355
170,1.7016
180,1.6416
190,1.5156
200,1.5934
210,1.4829
220,1.4569
230,1.4195
240,1.3337
250,1.4376
260,1.4633
270,1.401
280,1.206
290,1.2678
300,1.066
310,1.2775
320,1.153
330,1.1336
340,1.0521
350,0.9534
360,1.0949
370,0.9931
380,0.7794
390,0.924
400,0.795
410,0.9192
420,0.8085
430,0.9444
440,0.8308
450,0.8431
460,0.8612
470,0.671
480,0.7384
490,0.7033
500,0.5478
510,0.6093
520,0.7357
530,0.6917
540,0.7546
550,0.7248
560,0.716
570,0.4689
580,0.5356
590,0.4173
600,0.5615
610,0.4194
620,0.6052
630,0.3149
640,0.5262
650,0.4057
660,0.4926
670,0.416
680,0.3978
690,0.4832
700,0.6252
710,0.3912
720,0.3565
730,0.3464
740,0.2933
750,0.3381
760,0.1484
770,0.3245
780,0.3088
790,0.6405
800,0.5058
810,0.2415
820,0.4815
830,0.3143
840,0.5429
850,0.2779
860,0.3716
870,0.2951
880,0.3187
890,0.3042
900,0.173
910,0.2216
920,0.2321
930,0.2018
940,0.3119
950,0.2032
960,0.1377
970,0.0682
980,0.1188
990,0.0744
1000,0.0908
1010,0.1196
1020,0.1231
1030,0.0217
1040,0.1191
1050,0.1428
1060,0.1624
1070,0.3368
1080,0.0795
1090,0.07
1100,0.0721
1110,0.284
1120,0.2828
1130,0.0136
1140,0.1468
1150,0.2557
1160,0.2202
1170,0.0492
1180,0.0792
1190,0.2601
1200,0.1605
1210,0.1505
1220,0.0764
1230,0.0853
1240,0.0513
1250,0.0934
1260,0.0186
1270,0.0111
1280,0.2148
1290,0.1321
1300,0.0692
1310,0.0099
1320,0.0922
1330,0.0696
1340,0.0408
1350,0.0602
1360,0.1752
1370,0.0128
1380,0.0129
1390,0.0061
1400,0.0166
1410,0.1787
1420,0.0061
1430,0.0939
1440,0.0738
1450,0.0054
1460,0.0048
1470,0.0045
1480,0.1899
1490,0.1522
1500,0.0793
1510,0.0734
1520,0.1667
1530,0.0898
1540,0.009
1550,0.0323
1560,0.1318
1570,0.0043
1580,0.0038
1590,0.2826
1600,0.0037
1610,0.0036
1620,0.0033
1630,0.0032
1640,0.0034
1650,0.003
1660,0.1588
1670,0.0046
1680,0.0949
1690,0.0046
1700,0.0047
1710,0.089
1720,0.0031
1730,0.0164
1740,0.2522
1750,0.0653
1760,0.0833
1770,0.0034
1780,0.0532
1790,0.0027
1800,0.0025
1810,0.035
1820,0.0052
1830,0.1067
1840,0.0054
1850,0.0637
1860,0.0025
1870,0.0982
1880,0.0024
1890,0.0022
1900,0.0023
1910,0.2001
1920,0.0023
1930,0.0022
1940,0.0022
1950,0.0755
1960,0.028
1970,0.0023
1980,0.1745
1990,0.0728
2000,0.0759
2010,0.0765
2020,0.1259
2030,0.0024
2040,0.0022
2050,0.0018
2060,0.0019
2070,0.0019
2080,0.0018
2090,0.0017
2100,0.0839
2110,0.0017
2120,0.0909
2130,0.0019
2140,0.0018
2150,0.0016
2160,0.0021
2170,0.0524
2180,0.0238
2190,0.0621
2200,0.0072
2210,0.0016
2220,0.0052
2230,0.0019
2240,0.0158
2250,0.1276
2260,0.0039
2270,0.0745
2280,0.0015
2290,0.0102
2300,0.0015
2310,0.0014
2320,0.0014
2330,0.0014
2340,0.0022
2350,0.0013
2360,0.0751
2370,0.0013
2380,0.0013
2390,0.0013
2400,0.0076
2410,0.0997
2420,0.0033
2430,0.0013
2440,0.0911
2450,0.0012
2460,0.005
2470,0.0698
2480,0.0188
2490,0.0012
