step,train_loss
10,2.082
20,2.0645
30,2.0657
40,2.0345
50,2.0292
60,1.8647
70,1.7776
80,1.5841
90,1.72
100,1.4307
110,1.5882
120,1.4386
130,1.4031
140,1.1956
150,1.1434
160,1.6013
170,1.5128
180,1.4855
190,1.2334
200,1.208
210,1.3724
220,1.0461
230,1.536
240,1.3368
250,1.1595
260,1.1805
270,0.9044
280,1.0997
290,1.0974
300,1.0427
310,0.814
320,0.9193
330,0.7236
340,1.2786
350,0.9938
360,0.7637
370,0.6747
380,0.6809
390,0.4671
400,0.6094
410,0.5644
420,0.4699
430,0.7411
440,0.5626
450,0.7754
460,0.6277
470,0.6971
480,0.7997
490,0.3366
500,0.4713
510,0.3854
520,0.5577
530,0.4893
540,0.4421
550,0.403
560,0.372
570,0.4251
580,0.3992
590,0.4658
600,0.2258
610,0.1868
620,0.2299
630,0.3815
640,0.3402
650,0.4293
660,0.2986
670,0.2362
680,0.1316
690,0.2884
700,0.1585
710,0.1485
720,0.3543
730,0.1835
740,0.2169
750,0.1046
760,0.2201
770,0.1728
780,0.0968
790,0.1663
800,0.3645
810,0.2006
820,0.0935
830,0.115
840,0.1576
850,0.1118
860,0.0502
870,0.1483
880,0.0629
890,0.122
900,0.1199
910,0.033
920,0.0639
930,0.1077
940,0.2173
950,0.1534
960,0.1061
970,0.0596
980,0.0741
990,0.176
1000,0.0549
1010,0.2994
1020,0.0933
1030,0.1628
1040,0.2089
1050,0.0718
1060,0.0891
1070,0.0462
1080,0.128
1090,0.0218
1100,0.0015
1110,0.0311
1120,0.0311
1130,0.0343
1140,0.025
1150,0.0311
1160,0.0014
1170,0.0859
1180,0.0021
1190,0.0263
1200,0.0762
1210,0.032
1220,0.0005
1230,0.016
1240,0.0306
1250,0.0007
1260,0.0059
1270,0.0054
1280,0.0063
1290,0.082
1300,0.0008
1310,0.0077
1320,0.0272
1330,0.0007
1340,0.0004
1350,0.0013
1360,0.0407
1370,0.0004
1380,0.0351
1390,0.0012
1400,0.0007
1410,0.017
1420,0.0006
1430,0.0004
1440,0.0003
1450,0.0045
1460,0.0003
1470,0.0141
1480,0.0003
1490,0.0811
1500,0.0008
1510,0.0002
1520,0.0002
1530,0.0138
1540,0.0087
1550,0.0436
1560,0.0378
1570,0.0004
1580,0.0376
1590,0.0283
1600,0.0003
1610,0.0479
1620,0.0616
1630,0.0002
1640,0.002
1650,0.0023
1660,0.0059
1670,0.0003
1680,0.0005
1690,0.0028
1700,0.0002
1710,0.0003
1720,0.0002
1730,0.0015
1740,0.0391
1750,0.0003
1760,0.0002
1770,0.0036
1780,0.0002
1790,0.0002
1800,0.0002
