step,train_loss
10,1.9455
20,1.9318
30,1.8975
40,1.8789
50,1.7751
60,1.6317
70,1.4221
80,1.4645
90,1.3311
100,1.0358
110,1.1319
120,0.9189
130,0.8623
140,0.8935
150,1.3926
160,0.9984
170,1.2087
180,1.4006
190,1.2974
200,1.0592
210,0.7709
220,0.8397
230,1.1443
240,0.9751
250,0.673
260,1.0478
270,1.2467
280,0.6669
290,0.7075
300,1.6263
310,0.6949
320,0.5935
330,0.7943
340,0.5575
350,0.9539
360,0.7067
370,0.5448
380,0.5437
390,0.3415
400,0.4481
410,0.5547
420,0.3084
430,0.7126
440,0.6264
450,0.2389
460,0.3145
470,0.2517
480,0.3588
490,0.1847
500,0.2072
510,0.1133
520,0.0789
530,0.189
540,0.0087
550,0.0263
560,0.1478
570,0.0623
580,0.2288
590,0.0675
600,0.0686
610,0.1713
620,0.0722
630,0.0925
640,0.2179
650,0.1136
660,0.0956
670,0.0014
680,0.0009
690,0.015
700,0.0009
710,0.0891
720,0.0008
730,0.0012
740,0.0008
750,0.0006
760,0.0634
770,0.0659
780,0.0011
790,0.0005
800,0.0005
810,0.005
820,0.0044
830,0.0033
840,0.0004
850,0.0362
860,0.0013
870,0.0006
880,0.0003
890,0.1187
900,0.0032
910,0.1024
920,0.0045
930,0.0005
940,0.0003
950,0.1011
960,0.0004
970,0.0005
980,0.0004
990,0.0003
1000,0.0003
1010,0.0003
1020,0.0003
1030,0.0003
1040,0.0019
1050,0.0041
1060,0.0003
1070,0.0421
1080,0.0002
1090,0.1119
1100,0.0002
1110,0.0003
1120,0.0002
1130,0.0003
1140,0.0003
