step,train_loss
10,2.0792
20,2.0673
30,2.0668
40,2.0437
50,2.0332
60,1.8669
70,1.7945
80,1.5752
90,1.6387
100,1.6669
110,1.5922
120,1.4013
130,1.1815
140,1.1396
150,1.2022
160,1.0673
170,1.1854
180,1.5239
190,1.2928
200,1.136
210,1.0306
220,1.0607
230,1.3727
240,1.0715
250,1.2863
260,1.2017
270,1.095
280,1.0624
290,0.7404
300,1.0807
310,0.6916
320,0.6694
330,0.7557
340,0.641
350,0.7911
360,0.5801
370,0.5412
380,0.5852
390,0.492
400,0.5053
410,0.5659
420,0.4685
430,0.605
440,0.5552
450,0.4449
460,0.5424
470,0.4068
480,0.707
490,0.4466
500,0.2915
510,0.5302
520,0.4893
530,0.3263
540,0.3538
550,0.3159
560,0.4989
570,0.5602
580,0.4636
590,0.294
600,0.1729
610,0.1941
620,0.1645
630,0.0877
640,0.2352
650,0.3407
660,0.3767
670,0.0741
680,0.0305
690,0.3445
700,0.1646
710,0.1915
720,0.3888
730,0.1991
740,0.2683
750,0.1612
760,0.1449
770,0.1331
780,0.1398
790,0.2204
800,0.0254
810,0.0267
820,0.1742
830,0.0835
840,0.1589
850,0.1018
860,0.0533
870,0.0485
880,0.0611
890,0.1054
900,0.037
910,0.0359
920,0.1181
930,0.1439
940,0.0593
950,0.1202
960,0.0423
970,0.0248
980,0.0069
990,0.0087
1000,0.0104
1010,0.0112
1020,0.0332
1030,0.0985
1040,0.0052
1050,0.0853
1060,0.0113
1070,0.0378
1080,0.0156
1090,0.0012
1100,0.0566
1110,0.0132
1120,0.0852
1130,0.0618
1140,0.0795
1150,0.0384
1160,0.0331
1170,0.017
1180,0.0004
1190,0.0093
1200,0.0004
1210,0.1052
1220,0.0004
1230,0.0014
1240,0.0371
1250,0.082
1260,0.0006
