step,train_loss
10,2.0765
20,2.0488
30,1.9342
40,1.8157
50,1.7081
60,1.5971
70,1.3477
80,1.3378
90,1.2156
100,1.1243
110,1.0747
120,0.9331
130,0.787
140,0.7264
150,0.6079
160,0.6015
170,0.4044
180,0.5352
190,0.4717
200,0.2781
210,0.3518
220,0.2561
230,0.3368
240,0.4464
250,0.174
260,0.2062
270,0.1415
280,0.2323
