step,train_loss
10,1.9434
20,1.9453
30,1.9426
40,1.9428
50,1.9383
60,1.942
70,1.9358
80,1.9335
90,1.9287
100,1.9202
110,1.9205
120,1.9209
130,1.9072
140,1.9039
150,1.8938
160,1.8768
170,1.8745
180,1.8668
190,1.8552
200,1.8204
210,1.8319
220,1.8195
230,1.7925
240,1.8158
250,1.7795
260,1.8021
270,1.7363
280,1.7121
290,1.7221
300,1.6534
310,1.7078
320,1.6378
330,1.6794
340,1.6529
350,1.6115
360,1.581
370,1.5781
380,1.5357
390,1.537
400,1.4823
410,1.431
420,1.5049
430,1.4376
440,1.4244
450,1.3947
460,1.4578
470,1.399
480,1.4495
490,1.3804
500,1.4078
510,1.2762
520,1.3913
530,1.301
540,1.397
550,1.2906
560,1.2961
570,1.2734
580,1.2585
590,1.3059
600,1.251
610,1.2367
620,1.2043
630,1.1692
640,1.1837
650,1.1182
660,1.1993
670,1.1742
680,1.1028
690,1.1578
700,1.1772
710,1.1386
720,1.0593
730,1.1137
740,1.203
750,1.0629
760,1.0155
770,1.0557
780,1.0685
790,1.1193
800,1.085
810,0.976
820,0.9972
830,0.8935
840,1.0501
850,1.0604
860,1.0585
870,0.9152
880,0.9738
890,0.9978
900,0.8666
910,0.9886
920,0.901
930,0.9857
940,0.8712
950,0.9221
960,0.9832
970,0.9739
980,0.9596
990,0.8774
1000,0.9949
1010,0.8597
1020,0.8433
1030,0.8697
1040,1.0034
1050,0.8858
1060,0.8204
1070,0.8611
1080,0.8393
1090,0.9292
1100,0.9974
1110,0.9277
1120,0.9529
1130,0.8562
1140,0.8674
1150,0.7916
1160,0.8491
1170,0.855
1180,0.8262
1190,0.8362
1200,0.8866
1210,0.8378
1220,0.7959
1230,0.8772
1240,0.9379
1250,0.8575
1260,0.9551
1270,0.8557
1280,0.8582
1290,0.8069
1300,0.8227
1310,0.8625
1320,0.7958
1330,0.8689
1340,0.8487
1350,0.8803
1360,0.8384
1370,0.8998
1380,0.7521
1390,0.8171
1400,0.6394
1410,0.8158
1420,0.8924
1430,0.8687
1440,0.8524
1450,0.9502
1460,0.8436
1470,0.7809
1480,0.6806
1490,0.7996
1500,0.7616
1510,0.8121
1520,0.839
1530,0.7595
1540,0.7271
1550,0.7703
1560,0.7169
1570,0.8652
1580,0.8899
1590,0.7619
1600,0.6084
1610,0.782
1620,0.7122
1630,0.7165
1640,0.7053
1650,0.8469
1660,0.7978
1670,0.7135
1680,0.6231
1690,0.7537
1700,0.6474
1710,0.6275
1720,0.6442
1730,0.6204
1740,0.7101
1750,0.6515
1760,0.8408
1770,0.6295
1780,0.8449
1790,0.6061
1800,0.6876
1810,0.7716
1820,0.6138
1830,0.7157
1840,0.7499
1850,0.6533
1860,0.6031
1870,0.7116
1880,0.7496
1890,0.5985
1900,0.7611
1910,0.6469
1920,0.6412
1930,0.7585
1940,0.7298
1950,0.6917
1960,0.741
1970,0.8054
1980,0.6995
1990,0.6694
2000,0.7988
2010,0.775
2020,0.6465
2030,0.6765
2040,0.6951
2050,0.7567
2060,0.7138
2070,0.7915
2080,0.7277
2090,0.6764
2100,0.7067
2110,0.7488
2120,0.691
2130,0.6122
2140,0.7357
2150,0.69
2160,0.657
2170,0.7364
2180,0.6349
2190,0.7753
2200,0.6364
2210,0.7281
2220,0.6485
2230,0.732
2240,0.6144
2250,0.6348
2260,0.7254
2270,0.7281
2280,0.7852
2290,0.6744
2300,0.6531
2310,0.7365
2320,0.6954
2330,0.5737
2340,0.6423
2350,0.8141
2360,0.692
2370,0.655
2380,0.6599
2390,0.7295
2400,0.6222
2410,0.6561
2420,0.6209
2430,0.5461
2440,0.6157
2450,0.5584
2460,0.5312
2470,0.5363
2480,0.5314
2490,0.5431
2500,0.5602
2510,0.5549
2520,0.6027
2530,0.5679
2540,0.5275
2550,0.6718
2560,0.5599
2570,0.598
2580,0.6055
2590,0.6794
2600,0.6609
2610,0.5667
2620,0.5395
2630,0.5724
2640,0.642
2650,0.5899
2660,0.5916
2670,0.6243
2680,0.5839
2690,0.5951
2700,0.626
2710,0.5888
2720,0.5967
2730,0.6594
2740,0.6275
2750,0.63
2760,0.7007
2770,0.6505
2780,0.6552
2790,0.631
2800,0.5891
2810,0.619
2820,0.6864
2830,0.6601
2840,0.7228
2850,0.619
2860,0.6668
2870,0.7099
2880,0.7155
2890,0.65
2900,0.7355
2910,0.5809
2920,0.5798
2930,0.6411
2940,0.6729
2950,0.5679
2960,0.6717
2970,0.5492
2980,0.5386
2990,0.5601
3000,0.7547
3010,0.6114
3020,0.6922
3030,0.7582
3040,0.6617
3050,0.7084
3060,0.6446
3070,0.6334
3080,0.5625
3090,0.5291
3100,0.6393
3110,0.4788
3120,0.5502
3130,0.7489
3140,0.7476
3150,0.5337
3160,0.6717
3170,0.544
3180,0.5225
3190,0.4614
3200,0.5158
3210,0.4742
3220,0.5184
3230,0.5687
3240,0.5718
3250,0.5572
3260,0.3563
3270,0.4908
3280,0.5174
3290,0.5002
3300,0.4548
3310,0.3987
3320,0.3918
3330,0.5771
3340,0.7197
3350,0.5782
3360,0.4906
3370,0.5127
3380,0.4014
3390,0.5496
3400,0.4499
3410,0.6123
3420,0.529
3430,0.4684
3440,0.515
3450,0.4118
3460,0.4005
3470,0.727
3480,0.5299
3490,0.6262
3500,0.6059
3510,0.5144
3520,0.4609
3530,0.5914
3540,0.5415
3550,0.564
3560,0.6399
3570,0.4171
3580,0.4795
3590,0.4034
3600,0.5909
3610,0.5971
3620,0.55
3630,0.5498
3640,0.5989
3650,0.5175
3660,0.4235
3670,0.3465
3680,0.4229
3690,0.5658
3700,0.5033
3710,0.6142
3720,0.4204
3730,0.5796
3740,0.5675
3750,0.5383
3760,0.4688
3770,0.4395
3780,0.5108
3790,0.4444
3800,0.4169
3810,0.4015
3820,0.5021
3830,0.5103
3840,0.4877
3850,0.5492
3860,0.4128
3870,0.5831
3880,0.4567
3890,0.4633
3900,0.4862
3910,0.5224
3920,0.5519
3930,0.5312
3940,0.585
3950,0.52
3960,0.4394
3970,0.5821
3980,0.3818
3990,0.399
4000,0.4266
4010,0.2854
4020,0.4512
4030,0.3166
4040,0.4009
4050,0.4678
4060,0.3435
4070,0.5339
4080,0.3658
4090,0.3552
4100,0.3481
4110,0.3234
4120,0.4121
4130,0.431
4140,0.4874
4150,0.4416
4160,0.4795
4170,0.43
4180,0.4331
4190,0.333
4200,0.451
4210,0.4234
4220,0.3269
4230,0.3581
4240,0.5125
4250,0.3406
4260,0.3764
4270,0.4379
4280,0.4695
4290,0.464
4300,0.4309
4310,0.4048
4320,0.3959
4330,0.5993
4340,0.4909
4350,0.3507
4360,0.4919
4370,0.3404
4380,0.5269
4390,0.3767
4400,0.4039
4410,0.3402
4420,0.3192
4430,0.415
4440,0.374
4450,0.5839
4460,0.4555
4470,0.2901
4480,0.3638
4490,0.4059
4500,0.3675
4510,0.3315
4520,0.4674
4530,0.3723
4540,0.4843
4550,0.4517
4560,0.3855
4570,0.494
4580,0.513
4590,0.4109
4600,0.4154
4610,0.3959
4620,0.4582
4630,0.4255
4640,0.335
4650,0.4266
4660,0.4801
4670,0.4054
4680,0.3914
4690,0.353
4700,0.3747
4710,0.419
4720,0.5251
4730,0.4653
4740,0.3192
4750,0.3548
4760,0.3567
4770,0.2887
4780,0.2675
4790,0.3007
4800,0.2957
4810,0.2796
4820,0.3582
4830,0.3605
4840,0.4164
4850,0.309
4860,0.2662
4870,0.2607
4880,0.2475
4890,0.3014
4900,0.2907
4910,0.3038
4920,0.3576
4930,0.3094
4940,0.2855
4950,0.2795
4960,0.2817
4970,0.3111
4980,0.3615
4990,0.4599
5000,0.2696
5010,0.3398
5020,0.2856
5030,0.3431
5040,0.3381
5050,0.3071
5060,0.392
5070,0.4363
5080,0.3797
5090,0.3239
5100,0.2798
5110,0.3261
5120,0.3223
5130,0.3326
5140,0.3912
5150,0.3721
5160,0.3713
5170,0.3115
5180,0.296
5190,0.3491
5200,0.2925
5210,0.272
5220,0.356
5230,0.3747
5240,0.3931
5250,0.3219
5260,0.4184
5270,0.3309
5280,0.308
5290,0.3361
5300,0.3905
5310,0.4066
5320,0.3098
5330,0.3978
5340,0.3527
5350,0.3086
5360,0.3019
5370,0.3335
5380,0.4095
5390,0.2667
5400,0.3552
5410,0.3333
5420,0.2956
5430,0.4161
5440,0.3543
5450,0.2764
5460,0.2608
5470,0.3019
5480,0.4587
5490,0.3428
5500,0.3269
5510,0.2805
5520,0.3535
5530,0.4114
5540,0.3743
5550,0.2606
5560,0.2654
5570,0.316
5580,0.2226
5590,0.2181
5600,0.3916
5610,0.1936
5620,0.269
5630,0.2812
5640,0.3873
5650,0.2765
5660,0.252
5670,0.3573
5680,0.3305
5690,0.2005
5700,0.2406
5710,0.2507
5720,0.1462
5730,0.2215
5740,0.2478
5750,0.2531
5760,0.2314
5770,0.3079
5780,0.1981
5790,0.3191
5800,0.3329
5810,0.263
5820,0.2533
5830,0.3521
5840,0.2172
5850,0.2646
5860,0.1909
5870,0.1843
5880,0.262
5890,0.2651
5900,0.369
5910,0.3442
5920,0.2612
5930,0.4682
5940,0.3537
5950,0.25
5960,0.3136
5970,0.2584
5980,0.2737
5990,0.2907
6000,0.3262
6010,0.2658
6020,0.2548
6030,0.2723
6040,0.3323
6050,0.2422
6060,0.219
6070,0.2525
6080,0.238
6090,0.2682
6100,0.2139
6110,0.2959
6120,0.3099
6130,0.2176
6140,0.3714
6150,0.2408
6160,0.3202
6170,0.2885
6180,0.3634
6190,0.3184
6200,0.3073
6210,0.3286
6220,0.3468
6230,0.3584
6240,0.3688
6250,0.2511
6260,0.2737
6270,0.3353
6280,0.2937
6290,0.3492
6300,0.3363
6310,0.2465
6320,0.371
6330,0.3262
6340,0.2506
6350,0.2416
6360,0.2474
6370,0.1593
6380,0.2248
6390,0.1803
6400,0.2566
6410,0.215
6420,0.2196
6430,0.2512
6440,0.2105
6450,0.1901
6460,0.3428
6470,0.2889
6480,0.3213
6490,0.2793
6500,0.2464
6510,0.2437
6520,0.1378
6530,0.1952
6540,0.2351
6550,0.216
6560,0.2053
6570,0.2278
6580,0.2772
6590,0.2578
6600,0.1919
6610,0.2429
6620,0.1668
6630,0.1781
6640,0.1492
6650,0.2843
6660,0.2746
6670,0.1874
6680,0.2608
6690,0.2133
6700,0.2411
6710,0.2019
6720,0.2553
6730,0.267
6740,0.2333
6750,0.2639
6760,0.2186
6770,0.2254
6780,0.2289
6790,0.3638
6800,0.2742
6810,0.2605
6820,0.2814
6830,0.1668
6840,0.2291
6850,0.2585
6860,0.1788
6870,0.2733
6880,0.1844
6890,0.3332
6900,0.2446
6910,0.3003
6920,0.2914
6930,0.2566
6940,0.1448
6950,0.2122
6960,0.4064
6970,0.2636
6980,0.2422
6990,0.2322
7000,0.1888
7010,0.3075
7020,0.2133
7030,0.34
7040,0.3023
7050,0.3
7060,0.2603
7070,0.2864
7080,0.2676
7090,0.1989
7100,0.1715
7110,0.2276
7120,0.2737
7130,0.328
7140,0.2484
7150,0.2217
7160,0.1977
7170,0.1486
7180,0.1083
7190,0.1455
7200,0.1333
7210,0.1248
7220,0.1914
7230,0.1742
7240,0.2141
7250,0.2078
7260,0.1488
7270,0.1971
7280,0.1473
7290,0.2115
7300,0.2272
7310,0.203
7320,0.2539
7330,0.3263
7340,0.1757
7350,0.2688
7360,0.1244
7370,0.1618
7380,0.072
7390,0.147
7400,0.1981
7410,0.2428
7420,0.1919
7430,0.2069
7440,0.2185
7450,0.1338
7460,0.1722
7470,0.2712
7480,0.2631
7490,0.1795
7500,0.1901
7510,0.2451
7520,0.2192
7530,0.1452
7540,0.2365
7550,0.1595
7560,0.2502
7570,0.2378
7580,0.2137
7590,0.1524
7600,0.1317
7610,0.1849
7620,0.1888
7630,0.1606
7640,0.242
7650,0.279
7660,0.2163
7670,0.2548
7680,0.1627
7690,0.2709
7700,0.2127
7710,0.2718
7720,0.2287
7730,0.2125
7740,0.18
7750,0.184
7760,0.2153
7770,0.1612
7780,0.179
7790,0.256
7800,0.1693
7810,0.1427
7820,0.2121
7830,0.2723
7840,0.1856
7850,0.2754
7860,0.1753
7870,0.1943
7880,0.2151
7890,0.3136
7900,0.2354
7910,0.2321
7920,0.1632
7930,0.2325
7940,0.1258
7950,0.0988
7960,0.1232
7970,0.1655
7980,0.1888
7990,0.1807
8000,0.1745
8010,0.312
8020,0.2535
8030,0.1393
8040,0.1701
8050,0.1535
8060,0.268
8070,0.1893
8080,0.1624
8090,0.1742
8100,0.1145
8110,0.101
8120,0.2069
8130,0.1936
8140,0.2154
8150,0.172
8160,0.103
8170,0.2088
8180,0.0932
8190,0.2125
8200,0.156
8210,0.1501
8220,0.1411
8230,0.1242
8240,0.177
8250,0.1895
8260,0.1899
8270,0.1188
8280,0.1366
8290,0.1408
8300,0.1263
8310,0.1644
8320,0.0841
8330,0.2056
8340,0.1016
8350,0.1378
8360,0.2263
8370,0.2087
8380,0.1271
8390,0.1847
8400,0.1947
8410,0.1718
8420,0.2539
8430,0.1206
8440,0.1493
8450,0.2383
8460,0.1446
8470,0.1584
8480,0.0893
8490,0.2482
8500,0.1609
8510,0.2303
8520,0.2553
8530,0.2056
8540,0.1188
8550,0.1896
8560,0.2154
8570,0.121
8580,0.1805
8590,0.1518
8600,0.1812
8610,0.1875
8620,0.1004
8630,0.2598
8640,0.1589
8650,0.1962
8660,0.1961
8670,0.119
8680,0.185
8690,0.1685
8700,0.1614
8710,0.1613
8720,0.1813
8730,0.1575
8740,0.1608
8750,0.1491
8760,0.0961
8770,0.0995
8780,0.084
8790,0.1941
8800,0.1515
8810,0.0986
8820,0.0844
8830,0.1391
8840,0.1998
8850,0.1279
8860,0.1316
8870,0.1836
8880,0.0956
8890,0.1257
8900,0.1833
8910,0.1481
8920,0.1464
8930,0.0933
8940,0.2277
8950,0.1973
8960,0.1342
8970,0.1709
8980,0.2004
8990,0.1259
9000,0.1549
9010,0.1546
9020,0.1662
9030,0.1814
9040,0.2551
9050,0.1011
9060,0.1738
9070,0.2299
9080,0.1359
9090,0.2323
9100,0.1522
9110,0.137
9120,0.1423
9130,0.1536
9140,0.1437
9150,0.1804
9160,0.1705
9170,0.1298
9180,0.1249
9190,0.1307
9200,0.163
9210,0.169
9220,0.185
9230,0.2169
9240,0.158
9250,0.1671
9260,0.105
9270,0.1416
9280,0.1171
9290,0.1766
9300,0.1514
9310,0.14
9320,0.1477
9330,0.0988
9340,0.0838
9350,0.208
9360,0.1504
9370,0.137
9380,0.1421
9390,0.2317
9400,0.1582
9410,0.1662
9420,0.1197
9430,0.1366
9440,0.2301
9450,0.1837
9460,0.1352
9470,0.1477
9480,0.1343
9490,0.0759
9500,0.1602
9510,0.1928
9520,0.2039
9530,0.2064
9540,0.116
