step,train_loss
10,2.0908
20,2.0775
30,2.0751
40,2.0523
50,2.038
60,2.0005
70,1.9231
80,1.8387
90,1.8547
100,1.738
110,1.682
120,1.736
130,1.7762
140,1.5666
150,1.6684
160,1.5968
170,1.5971
180,1.5417
190,1.439
200,1.3812
210,1.5838
220,1.339
230,1.516
240,1.1958
250,1.4359
260,1.2931
270,1.1357
280,1.0903
290,1.2372
300,1.0446
310,1.305
320,1.0574
330,0.9673
340,1.0673
350,1.1951
360,1.1485
370,1.0358
380,1.0927
390,0.8246
400,1.0308
410,1.0118
420,1.1455
430,1.0919
440,1.0206
450,0.7576
460,1.0608
470,0.8102
480,1.0013
490,0.7583
500,0.722
510,0.7299
520,1.4934
530,0.8862
540,0.9085
550,1.0254
560,0.855
570,0.7739
580,0.6288
590,0.6436
600,0.6091
610,0.4242
620,0.7474
630,0.823
640,0.6484
650,0.7809
660,0.7644
670,0.5138
680,0.673
690,0.4745
700,0.6024
710,0.4829
720,0.5111
730,0.4559
740,0.674
750,0.5269
760,0.3585
770,0.5802
780,0.5121
790,0.4413
800,0.5216
810,0.4901
820,0.6101
830,0.4069
840,0.3844
850,0.3392
860,0.3367
870,0.2214
880,0.2626
890,0.4104
900,0.3387
910,0.3028
920,0.2966
930,0.2672
940,0.3415
950,0.3065
960,0.1871
970,0.1804
980,0.4151
990,0.3239
1000,0.2286
1010,0.1615
1020,0.1958
1030,0.2682
1040,0.4007
1050,0.0505
1060,0.262
1070,0.1823
1080,0.1486
1090,0.2558
1100,0.0786
1110,0.1923
1120,0.1307
1130,0.2387
1140,0.2414
1150,0.1152
1160,0.0908
1170,0.2226
1180,0.1233
1190,0.1481
1200,0.1861
1210,0.0998
1220,0.0279
1230,0.1209
1240,0.1304
1250,0.155
1260,0.3958
1270,0.0753
1280,0.1587
1290,0.072
1300,0.1271
1310,0.0722
1320,0.0806
1330,0.1507
1340,0.0115
1350,0.0078
1360,0.0084
1370,0.0117
1380,0.0485
1390,0.0426
1400,0.0988
1410,0.0884
1420,0.0428
1430,0.0587
1440,0.0047
1450,0.0564
1460,0.0593
1470,0.1499
1480,0.0698
1490,0.0494
1500,0.0127
1510,0.0042
1520,0.0035
1530,0.0344
1540,0.0399
1550,0.0362
1560,0.0081
1570,0.0744
1580,0.0532
1590,0.0304
1600,0.0481
1610,0.0023
1620,0.0301
1630,0.0029
1640,0.0097
1650,0.0041
1660,0.0023
1670,0.0026
1680,0.0404
1690,0.0024
1700,0.0462
1710,0.011
1720,0.0484
1730,0.0023
1740,0.0062
1750,0.0027
1760,0.0025
1770,0.005
1780,0.0514
1790,0.0053
1800,0.0032
