step,train_loss
10,2.076
20,2.0408
30,1.9459
40,1.784
50,1.6791
60,1.4997
70,1.2252
80,1.0171
90,0.8259
100,0.6338
110,0.4878
120,0.3298
130,0.2536
140,0.1745
150,0.1275
160,0.1259
170,0.0444
180,0.0545
190,0.0363
200,0.025
210,0.0375
220,0.0183
230,0.0202
240,0.016
250,0.0073
260,0.0123
270,0.0048
280,0.0036
290,0.0034
300,0.0027
310,0.0025
320,0.0022
330,0.0021
340,0.002
350,0.0019
