step,train_loss
10,1.9332
20,1.9239
30,1.8563
40,1.7392
50,1.5702
60,1.4884
70,1.2724
80,1.2559
90,1.1481
100,0.9802
110,0.9367
120,0.9336
130,0.7735
140,0.6211
150,0.5802
160,0.6001
170,0.5355
180,0.3859
190,0.4256
200,0.3965
210,0.2957
220,0.2161
230,0.1723
240,0.1287
250,0.1063
260,0.2728
270,0.2212
280,0.0867
290,0.0854
300,0.1112
310,0.0321
320,0.0257
330,0.0489
340,0.0163
350,0.0165
360,0.0144
370,0.0125
380,0.0113
390,0.0095
400,0.0079
410,0.007
420,0.0076
430,0.006
440,0.0058
450,0.0052
460,0.005
470,0.0046
480,0.0044
490,0.0043
500,0.0038
510,0.0038
520,0.0037
530,0.0035
540,0.0033
550,0.0032
560,0.0032
570,0.0028
580,0.0027
590,0.0029
600,0.0027
610,0.0024
620,0.0024
630,0.0026
640,0.0023
650,0.0022
660,0.0023
670,0.0022
680,0.0019
690,0.0021
700,0.002
710,0.002
720,0.0018
730,0.0018
740,0.0019
