step,train_loss
10,2.0704
20,1.977
30,1.886
40,1.7969
50,1.7086
60,1.7037
70,1.6817
80,1.4921
90,1.4898
100,1.3651
110,1.2382
120,1.1805
130,0.9862
140,0.9671
150,0.9609
160,0.9225
170,0.9288
180,0.6726
190,0.6639
200,0.6136
210,0.6119
220,0.5766
230,0.6489
240,0.4334
250,0.3849
260,0.4134
270,0.4037
280,0.2786
290,0.1984
300,0.3319
310,0.2029
320,0.2036
330,0.1523
340,0.25
350,0.1411
360,0.2718
370,0.1063
380,0.0617
390,0.0834
400,0.0877
410,0.0664
420,0.0952
430,0.065
440,0.0359
450,0.0135
460,0.0364
470,0.065
480,0.0824
490,0.0265
500,0.0138
510,0.0118
520,0.0125
530,0.0141
540,0.0218
550,0.0133
560,0.0126
570,0.0067
580,0.0219
590,0.0046
600,0.0043
610,0.0028
620,0.0068
630,0.0051
640,0.006
650,0.004
660,0.0044
670,0.0053
680,0.0022
690,0.0018
700,0.0082
710,0.0012
720,0.0015
730,0.0012
740,0.0012
750,0.0011
760,0.0011
770,0.001
780,0.001
790,0.001
800,0.0009
810,0.0009
820,0.0009
830,0.0009
840,0.0008
850,0.0008
860,0.0008
870,0.0007
880,0.0008
890,0.0007
900,0.0008
910,0.0007
920,0.0007
930,0.0007
940,0.0007
950,0.0006
960,0.0006
970,0.0006
980,0.0006
990,0.0006
1000,0.0006
1010,0.0006
1020,0.0006
