step,train_loss
10,2.0622
20,2.0008
30,1.9128
40,1.7661
50,1.8089
60,1.736
70,1.6259
80,1.4723
90,1.4325
100,1.3412
110,1.3839
120,1.2031
130,1.1158
140,1.1348
150,0.9519
160,1.0965
170,0.8429
180,0.8457
190,0.7243
200,0.6568
210,0.5538
220,0.5976
230,0.6724
240,0.4579
250,0.4389
260,0.3629
270,0.3368
280,0.3094
290,0.323
300,0.4415
310,0.2967
320,0.2245
330,0.1898
340,0.2098
350,0.2414
360,0.1901
370,0.1231
380,0.1837
390,0.1069
400,0.2509
410,0.1576
420,0.1962
430,0.0976
440,0.1373
450,0.0833
460,0.1235
470,0.1095
480,0.0835
490,0.0255
500,0.028
510,0.0235
520,0.0243
530,0.0802
540,0.0725
550,0.052
560,0.021
570,0.0344
580,0.0273
590,0.0419
600,0.0258
610,0.0099
620,0.0137
630,0.0046
640,0.0053
650,0.0031
660,0.01
670,0.0216
680,0.0045
690,0.0026
700,0.0027
710,0.0023
720,0.0018
730,0.0016
740,0.0015
750,0.0073
760,0.0028
770,0.0014
780,0.0014
790,0.0012
800,0.0016
810,0.0011
820,0.0013
830,0.0011
840,0.0012
850,0.0011
860,0.001
870,0.0009
880,0.001
890,0.0009
900,0.0009
910,0.0009
920,0.0008
930,0.0009
940,0.0008
950,0.0009
960,0.0008
970,0.0008
980,0.0008
990,0.0007
1000,0.0007
1010,0.0007
1020,0.0007
1030,0.0007
1040,0.0007
1050,0.0007
1060,0.0006
1070,0.0006
1080,0.0006
1090,0.0006
1100,0.0006
1110,0.0006
1120,0.0006
1130,0.0006
1140,0.0006
1150,0.0006
1160,0.0006
1170,0.0006
1180,0.0006
1190,0.0005
1200,0.0006
