step,train_loss
10,2.0761
20,2.0808
30,2.082
40,2.0755
50,2.0736
60,2.0681
70,2.0599
80,2.0405
90,2.0528
100,2.0119
110,1.9715
120,1.9253
130,1.8581
140,1.8019
150,1.7914
160,1.7493
170,1.6369
180,1.6111
190,1.5667
200,1.4772
210,1.4607
220,1.3825
230,1.4599
240,1.4092
250,1.3145
260,1.3611
270,1.316
280,1.2358
290,1.1498
300,1.0874
310,1.2042
320,1.1123
330,1.1034
340,1.0976
350,1.0378
360,1.1397
370,0.8602
380,0.9952
390,0.7386
400,0.7948
410,0.9283
420,0.6392
430,0.9467
440,0.6013
450,0.648
460,0.5712
470,0.6129
480,0.7894
490,0.6549
500,0.5339
510,0.5124
520,0.4105
530,0.4116
540,0.4
550,0.4046
560,0.3554
570,0.3154
580,0.3212
590,0.2905
600,0.277
610,0.4137
620,0.313
630,0.364
640,0.4308
650,0.2551
660,0.1671
670,0.2037
680,0.2336
690,0.242
700,0.1789
710,0.1927
720,0.1996
730,0.1632
740,0.3191
750,0.1486
760,0.2165
770,0.1788
780,0.1958
790,0.1145
800,0.118
810,0.1464
820,0.1041
830,0.1181
840,0.3195
850,0.0594
860,0.0664
870,0.1471
880,0.1192
890,0.0581
900,0.0788
910,0.0314
920,0.1228
930,0.1853
940,0.048
950,0.0536
960,0.0254
970,0.0802
980,0.0816
990,0.0797
1000,0.0784
1010,0.1037
1020,0.0735
1030,0.07
1040,0.0224
1050,0.1197
1060,0.0209
1070,0.0756
1080,0.0133
1090,0.04
1100,0.047
1110,0.0677
1120,0.1358
1130,0.0433
1140,0.0374
1150,0.0097
1160,0.0332
1170,0.02
1180,0.0436
1190,0.1067
1200,0.0298
1210,0.0106
1220,0.0478
1230,0.0459
1240,0.0256
1250,0.0244
1260,0.0104
1270,0.0079
1280,0.0251
1290,0.0178
1300,0.0072
1310,0.012
1320,0.0218
1330,0.2105
1340,0.015
1350,0.0164
1360,0.0302
1370,0.0105
1380,0.0156
1390,0.0057
1400,0.0646
1410,0.0358
1420,0.006
1430,0.0236
1440,0.0399
1450,0.0084
1460,0.106
1470,0.1217
1480,0.1187
1490,0.056
1500,0.0045
1510,0.0137
1520,0.0144
1530,0.0321
1540,0.0449
1550,0.0323
1560,0.0044
1570,0.0041
1580,0.0049
1590,0.0044
1600,0.1908
1610,0.0056
1620,0.0579
1630,0.0137
1640,0.009
1650,0.0047
1660,0.0111
1670,0.0341
1680,0.05
1690,0.0258
1700,0.0042
1710,0.0053
1720,0.0114
1730,0.0049
1740,0.0133
1750,0.0486
1760,0.0038
1770,0.058
1780,0.0121
1790,0.0043
1800,0.0067
