step,train_loss
10,1.9422
20,1.9413
30,1.909
40,1.8817
50,1.802
60,1.6365
70,1.5279
80,1.5402
90,1.4443
100,1.0804
110,1.3306
120,1.1909
130,1.4633
140,1.0968
150,1.151
160,1.0877
170,1.2814
180,1.3767
190,1.4096
200,1.0302
210,1.0603
220,1.3863
230,1.0238
240,1.3834
250,1.1342
260,0.8491
270,0.9519
280,0.4898
290,0.829
300,1.0358
310,0.5297
320,0.6867
330,0.9416
340,0.3751
350,0.5644
360,0.4901
370,0.4315
380,0.3866
390,0.8378
400,0.3982
410,0.5572
420,0.2422
430,0.2875
440,0.3837
450,0.4089
460,0.3868
470,0.5135
480,0.4268
490,0.0833
500,0.2644
510,0.1085
520,0.3221
530,0.1892
540,0.191
550,0.201
560,0.1175
570,0.308
580,0.4944
590,0.178
600,0.2537
610,0.0717
620,0.0032
630,0.1117
640,0.0921
650,0.0592
660,0.0015
670,0.0009
680,0.1238
690,0.0567
700,0.0019
710,0.0015
720,0.0007
730,0.0008
740,0.0147
750,0.0006
760,0.0919
770,0.0013
780,0.0006
790,0.0005
800,0.0006
810,0.0006
820,0.0004
830,0.0008
840,0.0004
850,0.0727
860,0.0006
870,0.0511
880,0.0098
890,0.0004
900,0.0004
910,0.0056
920,0.0849
930,0.0005
940,0.0005
950,0.0014
960,0.0005
970,0.0009
980,0.0627
990,0.0004
1000,0.0284
1010,0.0008
1020,0.0054
1030,0.0006
1040,0.0005
1050,0.0006
1060,0.0005
1070,0.0005
1080,0.0038
1090,0.0004
1100,0.0003
1110,0.0004
1120,0.0003
1130,0.0003
1140,0.0014
1150,0.0003
1160,0.0003
1170,0.0004
1180,0.0003
1190,0.0003
1200,0.0002
1210,0.0108
1220,0.0003
1230,0.0003
1240,0.0003
1250,0.0004
1260,0.0002
1270,0.0003
1280,0.0003
1290,0.0006
1300,0.0003
1310,0.1018
1320,0.0003
