step,train_loss
10,1.9487
20,1.9291
30,1.8977
40,1.7623
50,1.5497
60,1.4709
70,1.1788
80,1.0399
90,0.9797
100,0.8051
110,0.5841
120,0.5407
130,0.6353
140,0.5062
150,0.3779
160,0.3061
170,0.2541
180,0.2022
190,0.1665
200,0.1465
210,0.0851
220,0.1084
230,0.0954
240,0.0947
250,0.094
