step,train_loss
10,2.0825
20,2.0792
30,2.0815
40,2.0779
50,2.0779
60,2.0768
70,2.0709
80,2.0699
90,2.0786
100,2.0625
110,2.0622
120,2.0547
130,2.0532
140,2.0424
150,2.0108
160,1.978
170,1.9484
180,1.9523
190,1.8806
200,1.8136
210,1.8096
220,1.7432
230,1.8264
240,1.7649
250,1.8397
260,1.8827
270,1.7019
280,1.657
290,1.649
300,1.5472
310,1.6558
320,1.5025
330,1.4298
340,1.3496
350,1.2493
360,1.3861
370,1.3443
380,1.2673
390,1.248
400,1.2082
410,1.2511
420,1.0354
430,1.2017
440,1.0464
450,1.2213
460,1.0073
470,1.0021
480,0.9452
490,0.8692
500,0.8532
510,0.835
520,0.7296
530,0.9479
540,1.0799
550,0.8688
560,0.721
570,0.7495
580,0.5956
590,0.7632
600,0.8124
610,0.7009
620,0.6464
630,0.6601
640,0.7929
650,0.6265
660,0.6112
670,0.8243
680,0.6085
690,0.9908
700,1.0524
710,0.9433
720,0.7277
730,0.5179
740,0.66
750,0.6161
760,0.5543
770,0.3614
780,0.3878
790,0.402
800,0.754
810,0.6455
820,0.6903
830,0.4789
840,0.3367
850,0.596
860,0.2585
870,0.4312
880,0.3379
890,0.4198
900,0.6369
910,0.44
920,0.3937
930,0.2859
940,0.3601
950,0.3166
960,0.2373
970,0.3327
980,0.0822
990,0.2061
1000,0.1216
1010,0.2656
1020,0.1287
1030,0.2926
1040,0.269
1050,0.1134
1060,0.4325
1070,0.4103
1080,0.2894
1090,0.2644
1100,0.344
1110,0.1527
1120,0.247
1130,0.2015
1140,0.4327
1150,0.2158
1160,0.3591
1170,0.1203
1180,0.2173
1190,0.1259
1200,0.1423
1210,0.2145
1220,0.148
1230,0.1966
1240,0.0858
1250,0.2963
1260,0.1377
1270,0.1787
1280,0.3558
1290,0.0139
1300,0.1104
1310,0.1575
1320,0.3758
1330,0.2215
1340,0.3698
1350,0.2988
1360,0.306
1370,0.1445
1380,0.0521
1390,0.017
1400,0.1554
1410,0.128
1420,0.1179
1430,0.3919
1440,0.0641
1450,0.1228
1460,0.0201
1470,0.1384
1480,0.1074
1490,0.1123
1500,0.0728
1510,0.3508
1520,0.1276
1530,0.1004
1540,0.0038
1550,0.0695
1560,0.1799
1570,0.1786
1580,0.2238
1590,0.0906
1600,0.2813
1610,0.0375
1620,0.0845
1630,0.0497
1640,0.1068
1650,0.0333
1660,0.0481
1670,0.3067
1680,0.0565
1690,0.0102
1700,0.1235
1710,0.2834
1720,0.1209
1730,0.0105
1740,0.3596
1750,0.2647
1760,0.1225
1770,0.0051
1780,0.0017
1790,0.0017
1800,0.0016
1810,0.0895
1820,0.0512
1830,0.1944
1840,0.0011
1850,0.0911
1860,0.0033
1870,0.1706
1880,0.0925
1890,0.017
1900,0.1506
1910,0.0524
1920,0.0203
1930,0.0013
1940,0.0006
1950,0.0019
1960,0.1132
1970,0.0016
1980,0.0016
1990,0.0012
2000,0.0384
2010,0.0207
2020,0.0014
2030,0.3391
2040,0.0013
2050,0.0045
2060,0.1117
2070,0.2022
2080,0.0009
2090,0.0064
2100,0.3452
2110,0.0727
2120,0.066
2130,0.0007
2140,0.1842
2150,0.0004
2160,0.0345
2170,0.0704
2180,0.0883
2190,0.0629
2200,0.0004
2210,0.001
2220,0.391
2230,0.0556
2240,0.0569
2250,0.1144
2260,0.0024
2270,0.1571
2280,0.0698
2290,0.0888
2300,0.0018
2310,0.11
2320,0.0007
2330,0.0506
2340,0.0012
2350,0.0012
2360,0.0127
2370,0.0572
2380,0.0007
2390,0.0062
2400,0.2103
2410,0.0005
2420,0.0765
2430,0.1172
2440,0.0003
2450,0.2037
2460,0.0093
2470,0.065
2480,0.0007
2490,0.0727
2500,0.1332
2510,0.0884
2520,0.0002
2530,0.175
2540,0.001
2550,0.0003
2560,0.0044
2570,0.0004
2580,0.0004
2590,0.0005
2600,0.0006
2610,0.0055
2620,0.0012
2630,0.0031
2640,0.1353
2650,0.001
2660,0.0002
2670,0.0006
2680,0.0005
2690,0.112
2700,0.0774
2710,0.0002
2720,0.0005
2730,0.0012
2740,0.0009
2750,0.0754
2760,0.0679
2770,0.0069
2780,0.093
2790,0.0006
2800,0.1092
2810,0.0005
2820,0.0012
2830,0.0003
2840,0.0227
2850,0.0016
2860,0.0002
2870,0.1222
2880,0.0003
2890,0.0157
2900,0.0002
2910,0.0006
2920,0.0002
2930,0.0195
2940,0.0004
2950,0.0008
2960,0.0001
2970,0.0002
2980,0.0012
2990,0.0002
3000,0.0538
3010,0.0001
3020,0.1053
3030,0.0021
3040,0.0001
3050,0.0006
3060,0.0009
3070,0.0079
3080,0.0002
3090,0.0002
3100,0.0016
3110,0.0616
3120,0.0001
3130,0.0169
3140,0.0009
3150,0.1104
3160,0.056
3170,0.0023
3180,0.0002
3190,0.0002
3200,0.0001
3210,0.0051
3220,0.0002
3230,0.0002
3240,0.0002
3250,0.0966
3260,0.0002
3270,0.0004
3280,0.0001
3290,0.0002
3300,0.0001
3310,0.0002
3320,0.0001
3330,0.0002
3340,0.0002
3350,0.0002
3360,0.0002
3370,0.0003
3380,0.0002
3390,0.0001
3400,0.0022
3410,0.0001
3420,0.0002
3430,0.0003
3440,0.0001
3450,0.0002
3460,0.0001
3470,0.0498
3480,0.0001
3490,0.0016
3500,0.0001
3510,0.0002
3520,0.0002
3530,0.0009
3540,0.0001
3550,0.0001
3560,0.0002
3570,0.0501
