step,train_loss
10,1.9471
20,1.9382
30,1.9229
40,1.8896
50,1.8616
60,1.7543
70,1.6302
80,1.503
90,1.4238
100,1.212
110,1.132
120,1.1857
130,1.1937
140,0.9389
150,0.964
160,0.9541
170,1.0576
180,1.0551
190,1.0281
200,1.1213
210,1.6263
220,0.893
230,1.0355
240,0.9215
250,0.7266
260,0.7082
270,0.6514
280,0.6321
290,0.5395
300,0.9013
310,0.7969
320,1.0231
330,0.9799
340,0.7669
350,0.3982
360,0.4841
370,0.414
380,0.414
390,0.3347
400,0.2973
410,0.3327
420,0.2675
430,0.2872
440,0.2504
450,0.1186
460,0.2002
470,0.1375
480,0.1901
490,0.0984
500,0.1777
510,0.154
520,0.3729
530,0.0681
540,0.0599
550,0.0838
560,0.0142
570,0.104
580,0.0104
590,0.0132
600,0.059
610,0.1429
620,0.01
630,0.0132
640,0.0365
650,0.006
660,0.083
670,0.0062
680,0.0092
690,0.087
700,0.0465
710,0.009
720,0.005
730,0.0091
740,0.0042
