step,train_loss
10,1.9316
20,1.8469
30,1.6362
40,1.2822
50,1.0741
60,1.0274
70,0.7815
80,0.6163
90,0.549
100,0.4143
110,0.2462
120,0.2834
130,0.327
140,0.1838
150,0.2571
160,0.1597
170,0.1173
180,0.1138
190,0.0849
200,0.1741
210,0.0948
220,0.0978
230,0.0307
240,0.0325
250,0.0642
260,0.0335
270,0.1004
280,0.0633
