step,train_loss
10,1.9341
20,1.8272
30,1.5233
40,1.1384
50,0.7622
60,0.4989
70,0.3941
80,0.2544
90,0.1642
100,0.1244
110,0.0894
120,0.0668
130,0.0516
140,0.0439
150,0.0384
160,0.0351
170,0.0332
180,0.0323
