step,train_loss
10,1.9512
20,1.9105
30,1.868
40,1.8483
50,1.6612
60,1.5182
70,1.4264
80,1.3212
90,1.2899
100,1.1984
110,1.0902
120,1.1709
130,1.0726
140,0.9237
150,0.886
160,0.7569
170,0.5684
180,0.4574
190,0.3568
200,0.3586
210,0.3921
220,0.4537
230,0.2844
240,0.253
250,0.289
260,0.2031
270,0.2513
280,0.2641
290,0.137
300,0.2951
310,0.1555
