step,train_loss
10,1.9379
20,1.9401
30,1.9029
40,1.8735
50,1.7747
60,1.6369
70,1.5582
80,1.4349
90,1.3769
100,1.1837
110,1.2838
120,1.2395
130,1.1234
140,1.0552
150,1.32
160,1.5857
170,1.2131
180,1.0688
190,0.8123
200,0.9731
210,0.8866
220,1.4134
230,1.3833
240,0.7194
250,0.7868
260,0.9764
270,0.8918
280,0.6652
290,1.0405
300,0.6105
310,0.5731
320,0.6535
330,0.6003
340,0.3227
350,0.6156
360,0.347
370,0.2955
380,0.2926
390,0.414
400,0.4033
410,0.6341
420,0.5953
430,0.2496
440,0.4121
450,0.1219
460,0.3879
470,0.4155
480,0.2495
490,0.1552
500,0.1201
510,0.5487
520,0.4624
530,0.0177
540,0.3766
550,0.0564
560,0.0717
570,0.0032
580,0.0612
590,0.1696
600,0.055
610,0.0751
620,0.0082
630,0.0679
640,0.0013
650,0.126
660,0.0332
670,0.3069
680,0.0929
690,0.0039
700,0.0834
710,0.0346
720,0.009
730,0.1245
740,0.0681
750,0.1723
760,0.0024
770,0.1113
780,0.0034
790,0.0007
800,0.0009
810,0.0008
820,0.001
830,0.062
840,0.0121
850,0.0021
860,0.0405
870,0.0007
880,0.0026
890,0.0198
900,0.0012
910,0.0003
920,0.0003
930,0.0005
940,0.0003
950,0.0442
960,0.0008
970,0.0004
980,0.0006
990,0.0004
1000,0.0005
1010,0.0004
1020,0.0167
1030,0.0005
1040,0.1041
1050,0.0003
1060,0.0002
1070,0.0003
1080,0.0006
1090,0.0003
1100,0.0003
1110,0.0003
1120,0.0006
1130,0.0003
1140,0.0003
1150,0.0003
1160,0.0091
1170,0.0003
1180,0.0002
1190,0.0003
1200,0.0002
1210,0.1326
1220,0.0002
1230,0.0002
